x_position,y_position,z_position,angle_distance
0.006249999999999978,-0.09980449639169571,0.1,-0.6068849106766953
0.0013884602356787346,-0.09241001162686631,0.1,-0.556311168120304
-0.0030930562919887217,-0.08477921983114718,0.1,-0.5057374255639127
-0.007183089635688311,-0.07693163414733357,0.1,-0.4551636830075214
-0.01087118093259043,-0.06888732209451726,0.1,-0.40458994045113017
-0.014147899149318022,-0.06066685425226303,0.1,-0.3540161978947389
-0.017004865198592373,-0.05229125165837972,0.1,-0.3034424553383476
-0.019434773365885588,-0.04378193205479845,0.1,-0.25286871278195633
-0.0214314099912897,-0.03516065511901536,0.1,-0.20229497022556509
-0.02298966935882857,-0.02644946682115105,0.1,-0.15172122766917384
-0.024105566752582186,-0.017670643048914556,0.1,-0.1011474851127826
-0.024776248646236093,-0.008846632644631487,0.1,-0.050573742556391243
-0.025000000000000022,0.0,0.1,0.0
-0.024776248646236093,0.008846632644631487,0.1,0.050573742556391243
-0.024105566752582186,0.017670643048914556,0.1,0.1011474851127826
-0.02298966935882857,0.02644946682115105,0.1,0.15172122766917384
-0.0214314099912897,0.03516065511901536,0.1,0.20229497022556509
-0.019434773365885588,0.04378193205479845,0.1,0.25286871278195633
-0.017004865198592373,0.052291251658379716,0.1,0.30344245533834757
-0.014147899149318022,0.06066685425226303,0.1,0.3540161978947389
-0.01087118093259043,0.06888732209451724,0.1,0.40458994045113006
-0.007183089635688311,0.07693163414733359,0.1,0.4551636830075215
-0.0030930562919887217,0.0847792198311472,0.1,0.5057374255639128
0.0013884602356787346,0.09241001162686631,0.1,0.556311168120304
0.006249999999999978,0.09980449639169571,0.1,0.6068849106766953
0.006385933836549257,0.0,0.0,-0.6082455789102096
0.0015038368903413646,0.0,0.0074047002180474,-0.5575584473343588
-0.002996827570121513,0.0,0.015047243991271747,-0.506871315758508
-0.007104498979254997,0.0,0.02290800041199302,-0.45618418418265716
-0.010808626227297113,0.0,0.030966778063823086,-0.40549705260680635
-0.014099694762261084,0.0,0.03920287688605037,-0.3548099210309556
-0.01696925102934957,0.0,0.047595141344546475,-0.3041227894551048
-0.019409924185053662,0.0,0.05612201477261781,-0.253435657879254
-0.021415445030162045,0.0,0.06476159474222047,-0.20274852630340318
-0.022980662113046862,0.0,0.07349168932331002,-0.15206139472755237
-0.02410155496186467,0.0,0.08228987408681622,-0.10137426315170162
-0.024775244411681968,0.0,0.09113354970482306,-0.05068713157585081
-0.025000000000000022,0.0,0.1,0.0
-0.024775244411681968,0.0,0.10886645029517696,0.05068713157585081
-0.02410155496186467,0.0,0.11771012591318379,0.10137426315170162
-0.022980662113046862,0.0,0.12650831067669,0.15206139472755242
-0.021415445030162045,0.0,0.13523840525777955,0.20274852630340323
-0.019409924185053662,0.0,0.1438779852273822,0.25343565787925404
-0.01696925102934954,0.0,0.15240485865545356,0.30412278945510485
-0.014099694762261084,0.0,0.16079712311394964,0.35480992103095566
-0.010808626227297113,0.0,0.16903322193617693,0.40549705260680635
-0.007104498979254997,0.0,0.17709199958800698,0.45618418418265716
-0.002996827570121513,0.0,0.18495275600872826,0.506871315758508
0.0015038368903413646,0.0,0.1925952997819526,0.5575584473343588
0.006385933836549257,0.0,0.2,0.6082455789102096
0.035404962177391225,-0.09352266384795418,0.006477336152045821,-0.8568402667881623
0.0262611081839685,-0.08750339036900359,0.012496609630996414,-0.7854369112224818
0.017747861411056637,-0.08103817569100048,0.018961824308999523,-0.7140335556568014
0.00990860769156715,-0.07415996831540844,0.025840031684591563,-0.642630200091121
0.0027832980055546297,-0.0669038214673821,0.03309617853261791,-0.5712268445254405
-0.003591755120899237,-0.05930671445494906,0.040693285545050945,-0.4998234889597601
-0.009184062674246096,-0.051407364212346575,0.04859263578765343,-0.4284201333940797
-0.013965124726365463,-0.043246027987940285,0.05675397201205972,-0.35701677782839925
-0.01791057567798998,-0.03486429818228104,0.06513570181771897,-0.2856134222627188
-0.021000308432460313,-0.02630489038186104,0.07369510961813897,-0.21421006669703835
-0.023218576866986584,-0.017611425668807537,0.08238857433119247,-0.1428067111313579
-0.024554076079194825,-0.008828208315923139,0.09117179168407687,-0.07140335556567745
-0.025000000000000022,3.608224830031759e-16,0.10000000000000037,2.886579864025407e-15
-0.02455407607919477,0.00882820831592386,0.10882820831592387,0.07140335556568334
-0.023218576866986446,0.01761142566880826,0.11761142566880826,0.14280671113136378
-0.02100030843246009,0.026304890381861762,0.12630489038186177,0.21421006669704434
-0.017910575677989676,0.03486429818228173,0.13486429818228174,0.2856134222627247
-0.013965124726365102,0.043246027987940944,0.14324602798794095,0.357016777828405
-0.009184062674245652,0.051407364212347234,0.15140736421234724,0.4284201333940856
-0.0035917551208987375,0.0593067144549497,0.1593067144549497,0.4998234889597659
0.002783298005555185,0.06690382146738272,0.16690382146738272,0.5712268445254465
0.009908607691567761,0.07415996831540903,0.17415996831540903,0.6426302000911268
0.01774786141105733,0.08103817569100105,0.18103817569100106,0.7140335556568074
0.026261108183969248,0.08750339036900412,0.18750339036900412,0.7854369112224877
0.03540496217739207,0.09352266384795468,0.1935226638479547,0.8568402667881683
0.09736842105263158,-0.022790142204853647,0.0736842105263158,0.06310304635937787
0.0912280701754386,-0.02544899212875324,0.07061403508771931,0.07046506843463864
0.08508771929824563,-0.02810784205265283,0.06754385964912282,0.07782709050989937
0.07894736842105264,-0.030766691976552425,0.06447368421052632,0.08518911258516013
0.07280701754385965,-0.03342554190045202,0.06140350877192983,0.0925511346604209
0.06666666666666667,-0.036084391824351615,0.058333333333333334,0.09991315673568166
0.06052631578947369,-0.03874324174825121,0.05526315789473685,0.10727517881094241
0.05438596491228069,-0.0414020916721508,0.05219298245614035,0.11463720088620317
0.04824561403508773,-0.04406094159605039,0.04912280701754387,0.12199922296146391
0.04210526315789473,-0.04671979151994999,0.046052631578947366,0.1293612450367247
0.03596491228070177,-0.049378641443849576,0.042982456140350886,0.1367232671119854
0.029824561403508767,-0.05203749136774918,0.039912280701754385,0.1440852891872462
0.02368421052631578,-0.05469634129164877,0.036842105263157884,0.15144731126250693
0.017543859649122806,-0.05735519121554836,0.0337719298245614,0.15880933333776767
0.011403508771929804,-0.06001404113944796,0.03070175438596491,0.16617135541302847
0.0052631578947368585,-0.06267289106334754,0.027631578947368424,0.17353337748828918
-0.0008771929824561431,-0.06533174098724714,0.024561403508771923,0.18089539956354997
-0.007017543859649145,-0.06799059091114673,0.021491228070175422,0.18825742163881073
-0.013157894736842118,-0.07064944083504633,0.018421052631578935,0.19561944371407147
-0.019298245614035064,-0.07330829075894592,0.015350877192982462,0.20298146578933218
-0.025438596491228066,-0.0759671406828455,0.012280701754385961,0.21034348786459298
-0.03157894736842107,-0.0786259906067451,0.00921052631578946,0.21770550993985374
-0.03771929824561407,-0.0812848405306447,0.006140350877192974,0.2250675320151145
-0.04385964912280704,-0.0839436904545443,0.003070175438596473,0.23242955409037527
-0.04999999999999999,-0.08660254037844388,0.0,0.23979157616563596
-0.1,0.0,0.1,-0.1
-0.09166666666666667,0.0,0.1,-0.09166666666666667
-0.08333333333333334,0.0,0.1,-0.08333333333333334
-0.07500000000000001,0.0,0.1,-0.07500000000000001
-0.06666666666666668,0.0,0.1,-0.06666666666666668
-0.05833333333333334,0.0,0.1,-0.05833333333333334
-0.05,0.0,0.1,-0.05
-0.04166666666666667,0.0,0.1,-0.04166666666666667
-0.03333333333333334,0.0,0.1,-0.03333333333333334
-0.02500000000000001,0.0,0.1,-0.02500000000000001
-0.016666666666666677,0.0,0.1,-0.016666666666666677
-0.008333333333333345,0.0,0.1,-0.008333333333333345
0.0,0.0,0.1,0.0
0.008333333333333331,0.0,0.1,0.008333333333333331
0.016666666666666663,0.0,0.1,0.016666666666666663
0.024999999999999994,0.0,0.1,0.024999999999999994
0.033333333333333326,0.0,0.1,0.033333333333333326
0.04166666666666666,0.0,0.1,0.04166666666666666
0.04999999999999999,0.0,0.1,0.04999999999999999
0.05833333333333332,0.0,0.1,0.05833333333333332
0.06666666666666665,0.0,0.1,0.06666666666666665
0.07499999999999998,0.0,0.1,0.07499999999999998
0.08333333333333331,0.0,0.1,0.08333333333333331
0.09166666666666665,0.0,0.1,0.09166666666666665
0.1,0.0,0.1,0.1
