x_position,y_position,z_position,angle_distance
0.020416840746943776,-0.06224905185097779,0.1877509481490222,-0.4557849483535821
0.015695392198645908,-0.05491726296525096,0.19508273703474904,-0.3988118298097445
0.011572022851879332,-0.04740726435825693,0.20259273564174307,-0.3418387112659069
0.008060113280661946,-0.039743426413481775,0.21025657358651823,-0.28486559272206935
0.0051710598363778615,-0.031950618732035085,0.21804938126796491,-0.22789247417823177
0.0029142376659522518,-0.024054129429343846,0.22594587057065615,-0.1709193556343942
0.0012969702889530643,-0.01607958307374302,0.23392041692625698,-0.11394623709055662
0.00032450583234272523,-0.008052857533256769,0.24194714246674323,-0.05697311854671905
0.0,-4.075073611886637e-13,0.2499999999995925,-2.8814728381121313e-12
0.0003245058322770833,0.008052857532443114,0.2580528575324431,0.0569731185409561
0.0012969702888220025,0.01607958307293328,0.2660795830729333,0.11394623708479368
0.002914237665756214,0.024054129428540738,0.27405412942854074,0.17091935562863125
0.005171059836117459,0.031950618731241165,0.28195061873124116,0.22789247417246883
0.008060113280338066,0.03974342641269962,0.2897434264126996,0.2848655927163064
0.011572022851492975,0.0474072643574891,0.2974072643574891,0.341838711260144
0.015695392198198294,0.05491726296449989,0.3049172629644999,0.39881182980398155
0.020416840746436404,0.062249051850245984,0.312249051850246,0.45578494834781913
0.025721047120298712,0.06937883893218039,0.3193788389321804,0.5127580668916567
0.03159079886074426,0.076283487635391,0.326283487635391,0.5697311854354943
0.03800704828103313,0.08294059197213532,0.3329405919721353,0.6267043039793319
0.0449489742775811,0.08932854925057776,0.33932854925057776,0.6836774225231694
0.09285714285714286,0.03711537444790453,0.32423074889580905,0.1355261854357877
0.08690476190476192,0.03917733969501034,0.3283546793900206,0.14305541795999813
0.08095238095238097,0.04123930494211614,0.3324786098842323,0.15058465048420855
0.07499999999999998,0.04330127018922195,0.3366025403784439,0.158113883008419
0.06904761904761905,0.04536323543632776,0.3407264708726555,0.1656431155326294
0.0630952380952381,0.04742520068343357,0.34485040136686707,0.17317234805683984
0.05714285714285716,0.049487165930539374,0.34897433186107873,0.18070158058105026
0.0511904761904762,0.05154913117764518,0.3530982623552903,0.18823081310526069
0.045238095238095244,0.05361109642475098,0.3572221928495019,0.1957600456294711
0.03928571428571431,0.05567306167185679,0.3613461233437135,0.20328927815368153
0.033333333333333326,0.0577350269189626,0.3654700538379252,0.21081851067789198
0.027380952380952422,0.0597969921660684,0.36959398433213675,0.21834774320210235
0.021428571428571436,0.061858957413174216,0.37371791482634836,0.22587697572631282
0.015476190476190504,0.06392092266028002,0.37784184532056,0.23340620825052322
0.009523809523809545,0.06598288790738582,0.3819657758147716,0.24093544077473367
0.0035714285714285865,0.06804485315449164,0.3860897063089832,0.2484646732989441
-0.0023809523809523447,0.07010681840159744,0.3902136368031948,0.2559939058231545
-0.008333333333333331,0.07216878364870324,0.39433756729740643,0.26352313834736496
-0.01428571428571429,0.07423074889580906,0.3984614977916181,0.2710523708715754
-0.02023809523809522,0.07629271414291486,0.40258542828582966,0.2785816033957858
-0.026190476190476153,0.07835467939002067,0.4067093587800412,0.2861108359199962
-0.03214285714285711,0.08041664463712647,0.4108332892742529,0.29364006844420665
-0.03809523809523807,0.08247860988423228,0.4149572197684645,0.3011693009684171
-0.04404761904761906,0.0845405751313381,0.4190811502626761,0.30869853349262755
-0.04999999999999999,0.08660254037844389,0.42320508075688773,0.31622776601683794
-0.1,0.0,0.25,-0.1
-0.09166666666666667,0.0,0.25,-0.09166666666666667
-0.08333333333333334,0.0,0.25,-0.08333333333333334
-0.07500000000000001,0.0,0.25,-0.07500000000000001
-0.06666666666666668,0.0,0.25,-0.06666666666666668
-0.05833333333333334,0.0,0.25,-0.05833333333333334
-0.05,0.0,0.25,-0.05
-0.04166666666666667,0.0,0.25,-0.04166666666666667
-0.03333333333333334,0.0,0.25,-0.03333333333333334
-0.02500000000000001,0.0,0.25,-0.02500000000000001
-0.016666666666666677,0.0,0.25,-0.016666666666666677
-0.008333333333333345,0.0,0.25,-0.008333333333333345
0.0,0.0,0.25,0.0
0.008333333333333331,0.0,0.25,0.008333333333333331
0.016666666666666663,0.0,0.25,0.016666666666666663
0.024999999999999994,0.0,0.25,0.024999999999999994
0.033333333333333326,0.0,0.25,0.033333333333333326
0.04166666666666666,0.0,0.25,0.04166666666666666
0.04999999999999999,0.0,0.25,0.04999999999999999
0.05833333333333332,0.0,0.25,0.05833333333333332
0.06666666666666665,0.0,0.25,0.06666666666666665
0.07499999999999998,0.0,0.25,0.07499999999999998
0.08333333333333331,0.0,0.25,0.08333333333333331
0.09166666666666665,0.0,0.25,0.09166666666666665
0.1,0.0,0.25,0.1
